UID,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus
6579,Mar,2,Monday,Mazda,Urban,Monday,Mar,2,Female,Single
5490,May,3,Monday,Toyota,Urban,Thursday,May,3,Male,Married
14317,Aug,5,Monday,Chevrolet,Rural,Wednesday,Aug,5,Male,Single
7133,Mar,5,Monday,Mazda,Urban,Tuesday,Apr,1,Female,Married
10053,Dec,4,Thursday,Accura,Urban,Wednesday,Jan,3,Male,Married
14077,Aug,3,Wednesday,Pontiac,Urban,Wednesday,Aug,3,Male,Married
3665,Jan,2,Saturday,Toyota,Urban,Thursday,Jan,2,Female,Married
1157,Feb,2,Friday,Honda,Urban,Saturday,Feb,2,Male,Married
12234,Feb,3,Monday,Toyota,Urban,Thursday,Feb,4,Female,Married
10991,Mar,4,Wednesday,Honda,Urban,Thursday,Mar,5,Male,Single
3279,May,3,Friday,Mazda,Urban,Monday,May,5,Female,Married
9346,Jun,5,Thursday,Chevrolet,Urban,Wednesday,Jul,1,Female,Single
6625,Dec,3,Thursday,Mazda,Rural,Saturday,Dec,3,Male,Married
13850,Jul,5,Saturday,Honda,Urban,Tuesday,Aug,1,Male,Married
4662,Apr,2,Saturday,Toyota,Urban,Monday,Apr,2,Male,Single
6573,May,3,Tuesday,Mazda,Urban,Wednesday,May,3,Male,Married
10001,Jan,1,Friday,Toyota,Urban,Wednesday,Jan,4,Male,Married
13955,Jun,2,Wednesday,Chevrolet,Urban,Thursday,Jun,3,Male,Single
10911,May,4,Thursday,Toyota,Urban,Wednesday,Jul,4,Male,Single
14424,Oct,5,Sunday,Chevrolet,Rural,Friday,Dec,2,Male,Married
5089,Feb,1,Sunday,Pontiac,Urban,Tuesday,Feb,2,Male,Single
12705,Mar,3,Thursday,Honda,Urban,Thursday,Mar,3,Male,Single
10740,Oct,1,Monday,Mazda,Urban,Wednesday,Oct,1,Male,Married
13078,Dec,3,Saturday,Pontiac,Urban,Tuesday,Dec,4,Male,Married
4759,Aug,5,Tuesday,Chevrolet,Urban,Thursday,Sep,1,Male,Married
12784,Jan,1,Friday,Toyota,Urban,Wednesday,Feb,1,Male,Single
6913,Nov,4,Sunday,Toyota,Rural,Tuesday,Nov,5,Male,Single
1442,Jul,4,Thursday,Mazda,Urban,Thursday,Jul,4,Male,Single
13261,Apr,3,Thursday,Chevrolet,Urban,Monday,Apr,4,Male,Married
13660,Nov,3,Friday,Mazda,Urban,Thursday,Nov,4,Male,Single
1884,Nov,4,Friday,Pontiac,Urban,Wednesday,Feb,2,Male,Married
1907,Apr,1,Friday,Pontiac,Urban,Monday,Apr,1,Male,Married
15101,Jan,3,Sunday,Toyota,Urban,Friday,Jan,3,Male,Married
13776,Jan,2,Friday,Chevrolet,Rural,Friday,Jan,4,Male,Single
3593,Mar,2,Sunday,Mazda,Urban,Monday,Mar,2,Male,Married
5661,Feb,3,Monday,Chevrolet,Urban,Tuesday,Feb,4,Female,Married
4165,Jun,1,Wednesday,Pontiac,Urban,Monday,Jun,2,Male,Married
14726,Apr,3,Saturday,Pontiac,Urban,Thursday,Apr,3,Male,Married
70,Jan,1,Sunday,Honda,Urban,Wednesday,Jan,1,Male,Single
2630,Nov,3,Monday,Honda,Urban,Wednesday,Nov,4,Male,Single
8665,Dec,3,Saturday,Accura,Urban,Monday,Dec,3,Male,Single
12614,Feb,4,Monday,Chevrolet,Urban,Tuesday,Mar,1,Female,Single
3933,Jun,3,Monday,Toyota,Urban,Wednesday,Jul,3,Male,Married
10750,Jun,3,Monday,Mazda,Urban,Wednesday,Jul,1,Male,Married
9468,Jan,5,Saturday,Toyota,Rural,Thursday,Feb,1,Female,Married
1226,Feb,2,Saturday,Ford,Urban,Monday,Feb,3,Male,Married
13046,Aug,4,Friday,Pontiac,Rural,Friday,Aug,4,Male,Single
11061,Jan,3,Monday,Honda,Urban,Monday,Jan,5,Male,Single
659,Dec,4,Thursday,Pontiac,Urban,Friday,Mar,3,Male,Married
4152,Mar,4,Thursday,Toyota,Urban,Friday,Mar,4,Male,Single
9286,Dec,2,Tuesday,Mazda,Rural,Friday,Jan,2,Male,Single
6115,Sep,3,Tuesday,Pontiac,Urban,Thursday,Sep,4,Male,Married
946,Nov,1,Friday,Pontiac,Urban,Wednesday,Nov,2,Male,Single
3339,Nov,2,Monday,Toyota,Urban,Tuesday,Nov,2,Male,Single
12254,Sep,1,Monday,Toyota,Urban,Monday,Oct,2,Female,Single
4667,Apr,3,Saturday,Pontiac,Urban,Monday,May,2,Female,Married
2175,Nov,1,Wednesday,Toyota,Urban,Monday,Nov,1,Male,Married
1905,Mar,2,Wednesday,Honda,Urban,Thursday,Mar,3,Male,Single
1310,Oct,4,Thursday,Chevrolet,Urban,Monday,Nov,3,Male,Married
4343,May,4,Monday,Pontiac,Urban,Wednesday,Jun,3,Male,Married
9567,Jan,4,Monday,Pontiac,Urban,Wednesday,Jan,4,Male,Married
13857,Oct,3,Friday,Toyota,Urban,Wednesday,Oct,3,Male,Married
6909,May,2,Thursday,Ford,Rural,Tuesday,May,3,Male,Married
3921,Feb,4,Friday,Pontiac,Urban,Friday,Feb,4,Male,Single
10779,Feb,2,Sunday,Toyota,Urban,Monday,Feb,3,Male,Married
5265,Feb,2,Monday,Honda,Urban,Tuesday,Feb,4,Male,Single
8740,Jan,1,Thursday,Pontiac,Urban,Tuesday,Jan,4,Male,Single
3427,Jan,5,Tuesday,Mazda,Urban,Friday,Feb,1,Female,Single
3972,Dec,3,Sunday,Honda,Urban,Tuesday,Mar,4,Male,Single
7744,Nov,5,Tuesday,Chevrolet,Urban,Friday,Dec,1,Male,Single
9957,Feb,3,Thursday,Pontiac,Urban,Friday,Feb,3,Male,Married
3597,Feb,3,Friday,Honda,Urban,Friday,Feb,3,Male,Married
12154,Mar,3,Saturday,Pontiac,Urban,Monday,Mar,4,Male,Married
13921,Jun,5,Tuesday,Mercury,Urban,Friday,Jul,1,Male,Married
1400,Dec,5,Friday,VW,Urban,Monday,Jan,1,Male,Single
3927,Nov,1,Monday,Chevrolet,Urban,Tuesday,Nov,3,Male,Married
5446,Dec,4,Friday,Accura,Urban,Thursday,Feb,2,Male,Married
4951,Dec,3,Friday,Toyota,Urban,Thursday,Jan,1,Female,Single
5907,Aug,3,Monday,Toyota,Urban,Monday,Aug,3,Male,Married
8794,Jan,5,Monday,Toyota,Urban,Tuesday,Feb,3,Female,Married
14212,May,2,Monday,Toyota,Urban,Tuesday,May,2,Male,Married
2473,Mar,3,Wednesday,Pontiac,Urban,Monday,Mar,4,Male,Married
3327,Jun,3,Tuesday,Mazda,Urban,Tuesday,Jun,3,Male,Married
8281,May,5,Tuesday,Ford,Urban,Thursday,Jun,1,Male,Married
14492,Sep,1,Friday,Chevrolet,Urban,Friday,Sep,2,Male,Married
6473,Sep,3,Saturday,Mazda,Urban,Wednesday,Sep,5,Male,Single
2530,Feb,1,Thursday,Pontiac,Urban,Friday,Mar,4,Male,Married
1071,Feb,1,Saturday,Honda,Rural,Thursday,Feb,2,Male,Single
6269,Dec,2,Thursday,Ford,Urban,Friday,Dec,2,Male,Single
3888,May,4,Monday,Pontiac,Urban,Wednesday,May,4,Male,Married
3939,May,4,Tuesday,Accura,Urban,Tuesday,May,4,Male,Married
5916,Dec,3,Monday,Mazda,Urban,Monday,Dec,3,Male,Single
9145,Jul,2,Wednesday,Honda,Urban,Monday,Jul,3,Male,Married
2269,Nov,2,Wednesday,Toyota,Urban,Thursday,Nov,2,Male,Married
5407,Feb,4,Thursday,Toyota,Urban,Friday,Feb,4,Male,Married
13180,Nov,2,Friday,Chevrolet,Urban,Wednesday,Nov,4,Female,Married
531,Feb,1,Saturday,Toyota,Urban,Tuesday,Feb,2,Male,Married
2508,Sep,4,Monday,Pontiac,Urban,Monday,Sep,4,Male,Married
14648,Jun,4,Wednesday,Toyota,Urban,Friday,Jul,2,Female,Single
13889,Feb,1,Sunday,Toyota,Rural,Monday,Feb,2,Male,Married
4353,Nov,4,Thursday,Toyota,Urban,Thursday,Nov,4,Male,Married
10499,Jan,5,Friday,Honda,Urban,Friday,Jan,5,Male,Married
6640,Oct,2,Sunday,Mazda,Urban,Wednesday,Oct,2,Male,Married
74,Apr,5,Saturday,Mazda,Urban,Tuesday,May,1,Male,Married
10762,Apr,2,Wednesday,Honda,Urban,Wednesday,Apr,3,Male,Single
13525,Jun,2,Thursday,Chevrolet,Urban,Thursday,Jun,2,Male,Married
916,May,3,Sunday,Mazda,Urban,Tuesday,May,3,Male,Married
1503,Oct,2,Monday,Pontiac,Urban,Thursday,Oct,4,Male,Married
10363,Jan,2,Saturday,Chevrolet,Urban,Tuesday,Jan,2,Male,Married
9807,Dec,2,Saturday,Mazda,Urban,Tuesday,Dec,2,Male,Married
8749,Jan,3,Monday,Pontiac,Urban,Wednesday,Jan,3,Male,Single
5438,Sep,4,Monday,Saab,Urban,Tuesday,Oct,1,Male,Married
4199,May,1,Monday,Pontiac,Urban,Tuesday,May,1,Male,Single
1534,Jan,4,Saturday,Honda,Urban,Monday,Jan,4,Female,Married
7335,Mar,1,Wednesday,Chevrolet,Rural,Tuesday,Mar,3,Male,Married
808,Jun,3,Wednesday,Pontiac,Rural,Thursday,Jun,3,Male,Married
12164,Feb,3,Friday,Pontiac,Urban,Wednesday,Feb,4,Male,Married
2268,Oct,1,Monday,Pontiac,Urban,Monday,Oct,1,Male,Married
3992,Sep,3,Wednesday,Ford,Urban,Wednesday,Sep,3,Male,Married
12079,May,2,Wednesday,Pontiac,Urban,Wednesday,Jun,3,Male,Married
1242,Mar,3,Wednesday,Nisson,Urban,Thursday,Mar,3,Male,Married
3876,Mar,1,Friday,Toyota,Urban,Monday,Mar,2,Male,Single
14463,Jul,2,Thursday,Toyota,Urban,Friday,Jul,3,Male,Married
7240,May,3,Saturday,Chevrolet,Rural,Monday,May,3,Male,Married
366,Jan,1,Monday,Pontiac,Urban,Wednesday,Jan,1,Male,Married
6653,Nov,4,Tuesday,Chevrolet,Urban,Friday,Nov,4,Female,Married
14862,Oct,4,Tuesday,Chevrolet,Urban,Wednesday,Dec,3,Female,Married
7805,Oct,4,Thursday,Toyota,Urban,Thursday,Oct,4,Male,Married
2475,Feb,4,Sunday,Pontiac,Urban,Friday,Mar,2,Male,Married
1282,Dec,3,Saturday,VW,Urban,Monday,Dec,3,Male,Married
5539,Aug,1,Friday,Chevrolet,Urban,Monday,Aug,2,Male,Married
1049,Jun,4,Thursday,Honda,Urban,Friday,Jun,4,Male,Married
11088,Aug,2,Monday,Honda,Urban,Tuesday,Aug,2,Female,Married
9039,Feb,3,Sunday,Pontiac,Urban,Thursday,Mar,1,Female,Married
15405,Nov,3,Wednesday,Pontiac,Urban,Tuesday,Dec,2,Male,Single
2915,Nov,3,Wednesday,Pontiac,Rural,Tuesday,Nov,4,Male,Married
8047,Aug,4,Friday,Chevrolet,Urban,Friday,Sep,2,Male,Married
6597,Jan,1,Wednesday,Ford,Urban,Wednesday,Jan,1,Male,Married
13929,Aug,2,Monday,Mazda,Rural,Tuesday,Aug,2,Male,Single
9811,Dec,3,Friday,Pontiac,Urban,Tuesday,Dec,4,Female,Widow
13331,Jun,2,Wednesday,Toyota,Urban,Wednesday,Jun,2,Male,Single
7738,Aug,1,Thursday,Mazda,Rural,Tuesday,Aug,5,Female,Married
10918,Mar,1,Saturday,Ford,Urban,Monday,Mar,1,Male,Married
2133,Nov,2,Wednesday,Honda,Urban,Wednesday,Nov,3,Male,Single
5235,Aug,2,Wednesday,Chevrolet,Urban,Tuesday,Sep,3,Male,Single
6123,Apr,4,Saturday,Mazda,Urban,Monday,Apr,4,Male,Married
14729,Dec,1,Saturday,Pontiac,Urban,Monday,Dec,1,Male,Married
1140,Aug,5,Monday,Chevrolet,Urban,Tuesday,Aug,5,Male,Single
8509,Apr,5,Saturday,VW,Urban,Monday,May,1,Female,Single
7813,Jul,2,Tuesday,Dodge,Urban,Friday,Jul,4,Male,Married
4504,Dec,3,Sunday,Mazda,Urban,Monday,Dec,3,Male,Married
7435,Feb,1,Thursday,Toyota,Urban,Friday,Feb,1,Male,Married
7529,Dec,1,Saturday,Toyota,Urban,Thursday,Dec,3,Female,Married
15045,Oct,3,Sunday,Mazda,Urban,Saturday,Oct,4,Male,Married
4924,Oct,2,Wednesday,Pontiac,Urban,Monday,Nov,3,Male,Single
3049,Sep,3,Thursday,Honda,Urban,Wednesday,Sep,4,Female,Single
8193,Dec,4,Tuesday,VW,Urban,Tuesday,Jan,1,Male,Single
10580,Oct,3,Sunday,Pontiac,Urban,Tuesday,Nov,2,Male,Married
8326,Oct,1,Monday,Honda,Urban,Tuesday,Oct,1,Male,Single
11666,Feb,3,Monday,Toyota,Urban,Wednesday,May,4,Male,Single
1975,Apr,4,Friday,Mazda,Urban,Friday,Apr,4,Male,Married
9898,Jul,5,Saturday,Pontiac,Urban,Tuesday,Aug,1,Male,Single
2468,Mar,5,Thursday,Toyota,Urban,Thursday,Apr,4,Male,Married
12763,Jun,1,Sunday,Pontiac,Urban,Monday,Jun,1,Male,Single
4010,Apr,2,Wednesday,Honda,Urban,Tuesday,May,2,Male,Married
13564,Feb,2,Sunday,Chevrolet,Urban,Monday,Feb,3,Male,Married
15135,May,1,Monday,Mazda,Urban,Wednesday,Jun,2,Male,Married
8031,Jul,2,Monday,Honda,Urban,Tuesday,Jul,2,Male,Married
11557,May,4,Thursday,Honda,Urban,Monday,Jun,2,Male,Married
4008,Mar,4,Wednesday,Honda,Urban,Monday,Mar,4,Male,Married
4919,Nov,3,Monday,Honda,Rural,Wednesday,Dec,3,Male,Single
771,Mar,2,Monday,Chevrolet,Urban,Monday,Mar,2,Male,Married
10653,May,2,Tuesday,Accura,Urban,Tuesday,May,3,Male,Single
14808,Mar,2,Monday,Mazda,Urban,Monday,Mar,5,Male,Married
7152,Aug,3,Saturday,Pontiac,Urban,Monday,Sep,1,Male,Married
8839,Dec,4,Monday,Toyota,Urban,Tuesday,Jan,1,Female,Married
6761,Sep,1,Wednesday,Ford,Rural,Thursday,Sep,2,Male,Married
1270,Dec,2,Tuesday,Chevrolet,Urban,Thursday,Dec,3,Male,Married
14430,May,3,Monday,Pontiac,Urban,Wednesday,May,3,Female,Married
13547,Jul,3,Monday,Toyota,Urban,Wednesday,Jul,3,Male,Single
5930,May,1,Saturday,Honda,Urban,Tuesday,May,2,Male,Married
12141,Jan,3,Saturday,Toyota,Rural,Wednesday,Jan,3,Female,Married
9962,Dec,1,Saturday,Toyota,Rural,Monday,Dec,2,Female,Married
10664,Feb,3,Sunday,Pontiac,Urban,Monday,Feb,3,Male,Single
3066,Apr,4,Saturday,Chevrolet,Urban,Wednesday,Apr,4,Male,Married
13912,Nov,1,Friday,Mazda,Urban,Monday,Nov,2,Male,Married
4234,May,2,Monday,Ford,Urban,Tuesday,May,2,Male,Married
13895,Jan,2,Wednesday,Mazda,Urban,Tuesday,Feb,1,Male,Married
6458,Jun,4,Sunday,Toyota,Urban,Wednesday,Oct,1,Female,Married
8938,May,2,Monday,Toyota,Urban,Tuesday,May,2,Male,Married
1649,Oct,2,Monday,Mazda,Urban,Tuesday,Oct,2,Male,Married
11403,Dec,2,Thursday,Mazda,Urban,Wednesday,Dec,2,Female,Married
11525,Dec,2,Monday,Toyota,Urban,Tuesday,Dec,2,Male,Single
12260,Feb,2,Friday,Pontiac,Urban,Friday,Feb,2,Male,Single
11380,Mar,3,Wednesday,Toyota,Urban,Thursday,Mar,4,Male,Married
11762,Apr,4,Sunday,Honda,Urban,Thursday,May,1,Male,Married
15391,Jan,1,Saturday,Pontiac,Urban,Monday,Jan,1,Female,Married
2226,Feb,3,Monday,Pontiac,Urban,Thursday,Mar,1,Female,Married
3294,Mar,3,Monday,Mazda,Urban,Thursday,Mar,4,Male,Married
3243,Nov,3,Monday,Toyota,Urban,Monday,Nov,3,Male,Married
7488,Jul,2,Friday,Honda,Urban,Monday,Jul,2,Female,Married
6438,Sep,1,Saturday,Mazda,Urban,Monday,Sep,1,Female,Single
14949,May,5,Tuesday,Mazda,Urban,Tuesday,May,5,Male,Married
8775,Feb,2,Friday,Mazda,Urban,Friday,Feb,2,Male,Single
5770,Nov,3,Friday,Pontiac,Rural,Monday,Nov,3,Female,Single
3248,Aug,4,Friday,Chevrolet,Rural,Wednesday,Aug,5,Male,Married
8233,May,4,Tuesday,Toyota,Urban,Friday,Sep,4,Male,Married
11404,Dec,1,Saturday,Chevrolet,Urban,Wednesday,Dec,3,Male,Married
3333,Jul,4,Wednesday,Pontiac,Urban,Monday,Aug,2,Male,Married
12765,Nov,4,Monday,Accura,Urban,Thursday,Nov,4,Male,Single
10950,Aug,2,Tuesday,Toyota,Rural,Thursday,Aug,2,Male,Single
3505,Oct,3,Tuesday,Chevrolet,Urban,Thursday,Oct,3,Female,Single
4977,Dec,1,Friday,Pontiac,Urban,Friday,Dec,1,Male,Married
6534,Sep,1,Wednesday,Toyota,Urban,Monday,Sep,3,Male,Married
13774,Jan,3,Sunday,Chevrolet,Urban,Thursday,Feb,1,Female,Married
13842,Feb,3,Friday,Mazda,Urban,Wednesday,Mar,3,Male,Married
5674,Aug,2,Saturday,Accura,Rural,Thursday,Aug,3,Male,Married
15282,May,4,Sunday,Mazda,Urban,Monday,May,4,Female,Single
10588,Jul,3,Thursday,Mercury,Urban,Thursday,Jul,3,Male,Married
6361,Nov,3,Thursday,Honda,Urban,Friday,Dec,4,Male,Single
9231,May,1,Tuesday,Pontiac,Urban,Friday,May,1,Male,Married
4904,Dec,2,Sunday,Ford,Rural,Monday,Dec,2,Male,Married
2219,Feb,1,Monday,Toyota,Urban,Friday,Feb,2,Male,Married
14801,Sep,5,Thursday,Pontiac,Urban,Monday,Oct,1,Male,Single
1633,Sep,5,Thursday,Pontiac,Urban,Monday,Oct,1,Male,Single
14299,Mar,1,Wednesday,Ford,Rural,Monday,Mar,2,Female,Married
13650,Jul,3,Wednesday,Toyota,Urban,Monday,Jul,4,Male,Married
13392,Apr,5,Sunday,Pontiac,Urban,Monday,May,4,Male,Married
2870,Sep,1,Monday,Pontiac,Urban,Tuesday,Sep,1,Male,Married
12820,Nov,3,Tuesday,Nisson,Urban,Thursday,Nov,3,Male,Married
14249,Nov,5,Monday,Pontiac,Urban,Thursday,Dec,1,Male,Married
2975,Oct,1,Monday,Chevrolet,Urban,Tuesday,Oct,1,Male,Married
8531,Jul,4,Tuesday,Mazda,Urban,Monday,Aug,1,Male,Married
14762,Aug,4,Tuesday,Honda,Urban,Tuesday,Aug,4,Male,Married
1415,Jan,1,Thursday,Chevrolet,Urban,Wednesday,Jan,2,Male,Single
6750,Jun,5,Thursday,Toyota,Urban,Monday,Jul,1,Male,Married
11505,Jul,4,Monday,Chevrolet,Urban,Tuesday,Jul,4,Male,Married
11752,Jul,2,Thursday,Chevrolet,Rural,Monday,Jul,3,Male,Married
12118,Mar,2,Friday,Chevrolet,Urban,Monday,Mar,3,Male,Married
11243,Mar,3,Friday,Chevrolet,Urban,Friday,Mar,5,Male,Married
13902,Apr,3,Tuesday,Pontiac,Urban,Thursday,Apr,4,Male,Married
11765,May,2,Friday,Accura,Urban,Wednesday,Jun,1,Male,Married
4030,Nov,3,Monday,Pontiac,Urban,Tuesday,Nov,4,Female,Single
10759,May,2,Sunday,Toyota,Rural,Thursday,May,2,Male,Single
4979,Mar,1,Wednesday,Chevrolet,Urban,Wednesday,Mar,2,Male,Married
3072,Dec,2,Monday,Mazda,Urban,Friday,Dec,4,Male,Married
14581,May,4,Sunday,Pontiac,Rural,Tuesday,May,4,Male,Married
13126,Jul,2,Sunday,Toyota,Urban,Tuesday,Jul,2,Male,Married
4620,Oct,4,Wednesday,Toyota,Urban,Friday,Oct,4,Male,Married
7059,Jan,2,Tuesday,Honda,Urban,Wednesday,Jan,2,Female,Married
4797,Nov,2,Monday,Honda,Urban,Monday,Nov,2,Male,Married
15126,Jan,5,Tuesday,Pontiac,Urban,Friday,Feb,1,Male,Single
6320,Jul,3,Tuesday,Pontiac,Urban,Monday,Sep,1,Male,Married
12099,Jun,1,Tuesday,Chevrolet,Urban,Thursday,Sep,4,Male,Married
6766,Jun,1,Monday,Pontiac,Rural,Wednesday,Jun,2,Male,Single
2224,Feb,3,Saturday,Honda,Urban,Monday,Feb,3,Male,Married
8455,Sep,2,Saturday,Toyota,Urban,Monday,Sep,2,Male,Married
9978,Jan,1,Thursday,Pontiac,Urban,Monday,Jan,2,Male,Single
3903,Feb,2,Wednesday,Dodge,Urban,Tuesday,Feb,3,Male,Married
11132,Sep,3,Saturday,Pontiac,Urban,Thursday,Sep,4,Male,Single
11451,Sep,1,Sunday,Pontiac,Urban,Thursday,Sep,2,Male,Married
12145,May,2,Thursday,Pontiac,Urban,Friday,May,2,Male,Married
9142,Jan,2,Saturday,Accura,Urban,Thursday,Jan,3,Male,Married
2022,Jun,2,Thursday,Toyota,Urban,Friday,Jun,3,Male,Married
2061,Jul,2,Monday,Toyota,Urban,Monday,Jul,2,Male,Married
14206,Oct,3,Tuesday,Honda,Urban,Thursday,Oct,4,Male,Married
1289,Feb,2,Thursday,Chevrolet,Urban,Monday,Feb,3,Male,Married
2560,Nov,4,Monday,Honda,Urban,Tuesday,Nov,4,Male,Married
11961,May,1,Wednesday,Honda,Urban,Tuesday,Jun,1,Male,Married
12484,Apr,2,Wednesday,Accura,Urban,Tuesday,May,2,Female,Single
2604,Oct,3,Sunday,Toyota,Urban,Thursday,Nov,1,Male,Married
14760,May,5,Wednesday,Toyota,Urban,Thursday,Jun,1,Male,Married
11019,May,5,Tuesday,Pontiac,Urban,Wednesday,May,5,Male,Married
2103,Mar,3,Thursday,Honda,Urban,Thursday,Mar,3,Male,Single
3825,Mar,1,Friday,Pontiac,Urban,Friday,Mar,1,Male,Married
5598,Feb,3,Thursday,Pontiac,Urban,Friday,Feb,4,Male,Married
3148,Apr,4,Tuesday,Honda,Urban,Tuesday,May,2,Male,Married
6294,Dec,2,Saturday,Pontiac,Urban,Tuesday,Dec,2,Male,Married
2850,Nov,2,Wednesday,Accura,Rural,Saturday,Jan,1,Male,Married
10175,Jan,5,Monday,Toyota,Urban,Friday,Feb,1,Male,Single
8615,Jan,4,Monday,VW,Urban,Monday,Jan,5,Male,Married
11753,Apr,5,Thursday,Chevrolet,Urban,Wednesday,May,2,Male,Married
108,Jun,1,Thursday,Chevrolet,Urban,Thursday,Oct,4,Male,Married
4240,Feb,4,Friday,Toyota,Urban,Tuesday,Mar,2,Female,Married
4916,Apr,3,Tuesday,Chevrolet,Urban,Wednesday,May,5,Male,Married
168,May,4,Friday,Nisson,Rural,Wednesday,Jul,2,Male,Married
13781,Feb,1,Wednesday,Pontiac,Urban,Friday,Feb,1,Male,Married
13245,May,1,Saturday,Pontiac,Urban,Friday,May,2,Male,Single
14960,Dec,5,Saturday,Pontiac,Urban,Wednesday,Jan,1,Male,Single
13290,Nov,5,Monday,Accura,Urban,Wednesday,Nov,5,Male,Married
5442,Oct,2,Thursday,Mazda,Urban,Thursday,Oct,3,Male,Single
12633,Oct,4,Friday,Dodge,Urban,Monday,Oct,5,Male,Married
2008,Dec,4,Sunday,Honda,Urban,Monday,Dec,4,Male,Single
3522,Feb,4,Wednesday,VW,Urban,Wednesday,Mar,2,Male,Married
5148,Oct,4,Tuesday,Toyota,Urban,Wednesday,Oct,4,Male,Married
7262,Apr,1,Monday,Chevrolet,Urban,Thursday,Apr,3,Male,Married
1756,Jan,1,Thursday,VW,Urban,Monday,Jan,2,Male,Married
10751,Jun,3,Sunday,Mazda,Urban,Tuesday,Jun,4,Female,Single
2324,Nov,4,Sunday,Pontiac,Urban,Monday,Nov,5,Male,Single
9842,Sep,1,Thursday,Toyota,Urban,Thursday,Sep,2,Male,Married
10320,Jun,2,Monday,Honda,Urban,Monday,Jun,2,Female,Married
2,Oct,5,Friday,Honda,Urban,Thursday,Nov,2,Male,Married
10848,Oct,4,Thursday,Toyota,Urban,Friday,Nov,2,Female,Married
12488,Mar,3,Monday,Toyota,Urban,Tuesday,Mar,4,Male,Married
14368,Oct,2,Tuesday,Pontiac,Urban,Monday,Oct,5,Male,Single
8023,May,1,Thursday,Mazda,Urban,Friday,May,1,Male,Married
10975,Mar,4,Wednesday,Pontiac,Urban,Thursday,Mar,4,Male,Married
4063,May,3,Friday,Chevrolet,Urban,Friday,Jun,1,Male,Married
15204,Mar,4,Tuesday,Pontiac,Urban,Monday,Mar,4,Male,Married
8780,Jan,3,Thursday,Mazda,Urban,Friday,Jan,3,Female,Married
12933,Jun,1,Tuesday,Toyota,Rural,Thursday,Jun,2,Male,Married
6472,Apr,1,Friday,VW,Urban,Wednesday,Apr,1,Male,Single
9895,Sep,1,Friday,Pontiac,Rural,Tuesday,Sep,2,Male,Married
13281,Jan,2,Wednesday,Toyota,Urban,Thursday,Jan,2,Male,Married
13671,Jan,4,Saturday,Mazda,Urban,Wednesday,Jan,4,Male,Single
805,Jun,2,Wednesday,Pontiac,Urban,Friday,Jun,2,Male,Single
2700,Apr,3,Tuesday,Chevrolet,Urban,Thursday,Apr,4,Male,Married
8537,May,4,Sunday,Honda,Urban,Monday,May,4,Female,Single
11106,Jul,4,Sunday,Toyota,Urban,Monday,Jul,4,Male,Married
1588,Dec,2,Wednesday,Mazda,Urban,Friday,Dec,2,Male,Married
13722,Dec,4,Sunday,Pontiac,Urban,Wednesday,Mar,2,Female,Married
3821,May,3,Sunday,Pontiac,Urban,Tuesday,May,3,Male,Married
13683,Jun,4,Monday,Chevrolet,Urban,Wednesday,Jul,1,Male,Single
3369,Dec,4,Friday,Honda,Urban,Wednesday,Dec,5,Male,Married
12719,Mar,3,Sunday,Toyota,Urban,Monday,Mar,3,Male,Married
14847,Aug,4,Thursday,Toyota,Urban,Thursday,Aug,4,Male,Married
12023,Dec,5,Wednesday,Mazda,Urban,Monday,Jan,1,Female,Married
12360,Jul,2,Thursday,Pontiac,Urban,Monday,Jul,3,Female,Married
5669,Nov,1,Wednesday,Honda,Urban,Tuesday,Nov,5,Male,Single
8177,Nov,1,Friday,Toyota,Rural,Tuesday,Nov,3,Male,Married
10689,Nov,3,Saturday,Pontiac,Rural,Monday,Dec,1,Male,Married
3460,May,2,Sunday,Mazda,Urban,Monday,May,2,Male,Single
2329,Aug,1,Tuesday,Honda,Urban,Wednesday,Aug,1,Male,Single
5851,Apr,4,Saturday,Pontiac,Urban,Friday,May,1,Male,Married
6533,Nov,3,Sunday,Pontiac,Urban,Tuesday,Nov,4,Male,Married
757,Jan,4,Friday,Dodge,Urban,Tuesday,Feb,1,Male,Single
6029,Aug,5,Monday,Mazda,Urban,Thursday,Sep,4,Male,Single
2139,Jul,1,Thursday,Honda,Urban,Friday,Jul,2,Male,Married
11454,Dec,4,Monday,Mazda,Urban,Thursday,Dec,5,Male,Single
330,Nov,1,Friday,Toyota,Urban,Monday,Nov,1,Male,Married
8413,Mar,5,Wednesday,Toyota,Urban,Thursday,Nov,3,Female,Married
9053,Jun,2,Saturday,Mercury,Urban,Thursday,Jun,5,Male,Married
1265,Feb,3,Monday,Pontiac,Urban,Wednesday,Feb,3,Male,Married
6831,Feb,1,Wednesday,Pontiac,Urban,Thursday,Feb,2,Male,Single
2410,Mar,3,Wednesday,Pontiac,Urban,Thursday,Mar,3,Male,Married
4907,Oct,4,Monday,Toyota,Urban,Monday,Oct,4,Male,Single
495,Jun,2,Sunday,Honda,Urban,Monday,Jun,2,Male,Single
10207,May,1,Tuesday,Mazda,Rural,Friday,May,1,Male,Married
10945,Mar,2,Friday,Pontiac,Urban,Monday,Mar,3,Male,Married
4177,May,4,Thursday,Toyota,Urban,Thursday,May,4,Male,Married
590,Sep,4,Saturday,Chevrolet,Urban,Wednesday,Sep,5,Male,Married
