age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,uid
43,blue-collar,married,primary,no,3917,no,no,cellular,2,mar,154,1,-1,0,unknown,yes,31211
31,blue-collar,married,tertiary,no,982,yes,yes,cellular,2,mar,142,2,-1,0,unknown,no,31212
45,admin.,married,secondary,no,129,yes,no,cellular,2,mar,145,1,-1,0,unknown,no,31213
35,management,married,tertiary,no,5367,no,no,cellular,2,mar,69,1,-1,0,unknown,no,31214
37,technician,married,tertiary,no,549,no,no,cellular,2,mar,239,1,-1,0,unknown,yes,31215
26,admin.,married,secondary,no,1595,no,no,cellular,2,mar,54,1,-1,0,unknown,no,31216
25,student,single,secondary,no,1116,yes,no,cellular,2,mar,170,3,-1,0,unknown,no,31217
33,admin.,married,tertiary,no,21,no,yes,cellular,2,mar,202,2,-1,0,unknown,no,31218
29,management,single,tertiary,no,92,no,no,cellular,2,mar,175,5,-1,0,unknown,yes,31219
49,management,married,tertiary,no,2881,no,no,cellular,2,mar,120,3,-1,0,unknown,yes,31220
35,admin.,married,unknown,no,1055,no,no,cellular,2,mar,59,2,-1,0,unknown,no,31221
63,self-employed,married,tertiary,no,661,no,no,cellular,2,mar,56,2,-1,0,unknown,no,31222
61,retired,married,tertiary,no,32685,no,no,cellular,2,mar,1447,2,-1,0,unknown,yes,31223
33,blue-collar,single,secondary,no,1925,yes,no,cellular,2,mar,76,2,-1,0,unknown,no,31224
25,admin.,single,secondary,no,1099,no,no,cellular,2,mar,131,12,-1,0,unknown,no,31225
35,admin.,married,secondary,no,-85,no,no,cellular,2,mar,136,6,-1,0,unknown,no,31226
44,technician,single,secondary,no,250,no,no,telephone,2,mar,382,2,-1,0,unknown,yes,31227
54,technician,married,secondary,no,25,yes,no,telephone,2,mar,88,3,-1,0,unknown,no,31228
27,unemployed,single,tertiary,no,2033,no,no,telephone,2,mar,39,2,-1,0,unknown,no,31229
54,admin.,married,secondary,no,602,no,no,cellular,3,mar,143,2,-1,0,unknown,yes,31230
28,management,single,tertiary,no,730,yes,no,cellular,3,mar,631,1,-1,0,unknown,yes,31231
27,student,single,secondary,no,1177,no,no,cellular,3,mar,133,1,-1,0,unknown,no,31232
30,admin.,single,secondary,no,523,no,yes,cellular,3,mar,83,1,-1,0,unknown,yes,31233
94,retired,divorced,secondary,no,1234,no,no,cellular,3,mar,212,1,-1,0,unknown,no,31234
47,technician,married,secondary,no,293,no,no,cellular,3,mar,499,1,-1,0,unknown,yes,31235
34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,yes,31236
38,admin.,married,secondary,no,2549,no,no,cellular,3,mar,103,1,-1,0,unknown,no,31237
37,unknown,single,tertiary,no,0,no,no,cellular,3,mar,426,1,-1,0,unknown,yes,31238
25,self-employed,single,tertiary,no,42,yes,no,cellular,3,mar,320,1,-1,0,unknown,yes,31239
29,technician,single,secondary,no,316,yes,no,cellular,3,mar,156,1,-1,0,unknown,yes,31240
62,management,married,secondary,no,4562,yes,no,cellular,3,mar,168,1,-1,0,unknown,yes,31241
58,management,divorced,secondary,no,10180,no,no,cellular,3,mar,180,2,-1,0,unknown,yes,31242
46,management,married,tertiary,no,0,no,no,cellular,3,mar,305,13,-1,0,unknown,yes,31243
56,retired,married,tertiary,no,281,no,no,cellular,3,mar,96,2,-1,0,unknown,yes,31244
49,technician,married,tertiary,no,523,yes,no,cellular,3,mar,152,2,-1,0,unknown,yes,31245
23,student,single,secondary,no,486,no,no,cellular,3,mar,87,1,-1,0,unknown,no,31246
28,technician,single,secondary,no,126,no,no,cellular,3,mar,229,1,-1,0,unknown,no,31247
54,management,married,tertiary,no,446,no,no,cellular,3,mar,133,4,102,4,other,no,31248
32,technician,married,tertiary,no,3820,yes,no,cellular,3,mar,105,1,-1,0,unknown,no,31249
68,retired,married,secondary,no,1316,no,no,telephone,4,mar,92,5,-1,0,unknown,no,31250
33,management,married,tertiary,no,250,no,no,cellular,4,mar,377,6,-1,0,unknown,yes,31251
24,management,single,tertiary,no,1030,no,no,cellular,4,mar,396,2,-1,0,unknown,yes,31252
48,management,married,primary,no,606,no,no,cellular,5,mar,77,6,-1,0,unknown,no,31253
27,student,single,tertiary,no,0,no,no,cellular,5,mar,82,3,-1,0,unknown,yes,31254
60,retired,married,secondary,no,404,no,no,cellular,5,mar,308,2,196,2,failure,yes,31255
72,retired,single,unknown,no,588,no,yes,cellular,5,mar,66,3,-1,0,unknown,no,31256
50,management,married,secondary,no,268,no,no,cellular,5,mar,61,2,-1,0,unknown,no,31257
32,management,single,tertiary,no,506,no,no,cellular,5,mar,63,2,-1,0,unknown,yes,31258
23,admin.,single,tertiary,no,0,no,no,cellular,5,mar,168,2,-1,0,unknown,no,31259
25,unemployed,single,secondary,no,771,no,no,cellular,5,mar,86,1,-1,0,unknown,no,31260
59,management,married,unknown,no,8674,no,no,cellular,5,mar,64,1,-1,0,unknown,no,31261
83,retired,divorced,primary,no,1097,no,no,telephone,5,mar,181,1,-1,0,unknown,yes,31262
36,admin.,married,secondary,no,2061,yes,yes,cellular,5,mar,53,3,-1,0,unknown,no,31263
19,student,single,unknown,no,27,no,no,telephone,5,mar,86,12,-1,0,unknown,no,31264
53,management,married,secondary,no,2693,no,no,cellular,5,mar,90,1,104,1,failure,yes,31265
45,admin.,divorced,secondary,no,2353,yes,no,cellular,5,mar,182,1,107,2,other,yes,31266
41,management,single,tertiary,no,203,no,no,cellular,5,mar,90,2,-1,0,unknown,no,31267
29,admin.,single,secondary,no,873,no,no,cellular,5,mar,41,2,-1,0,unknown,no,31268
48,unemployed,married,primary,no,1296,no,no,cellular,5,mar,119,1,-1,0,unknown,no,31269
35,self-employed,married,tertiary,no,3698,yes,no,cellular,5,mar,106,1,-1,0,unknown,yes,31270
28,technician,single,secondary,no,5763,no,yes,cellular,5,mar,196,2,-1,0,unknown,yes,31271
31,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,112,2,106,1,failure,yes,31272
66,retired,married,tertiary,no,2820,no,no,cellular,5,mar,115,2,-1,0,unknown,no,31273
26,management,single,secondary,no,651,no,yes,cellular,5,mar,84,1,-1,0,unknown,no,31274
30,student,single,unknown,no,988,no,no,cellular,5,mar,167,9,-1,0,unknown,no,31275
30,student,single,tertiary,no,2539,no,no,telephone,5,mar,199,5,-1,0,unknown,yes,31276
29,technician,married,secondary,no,2326,no,no,cellular,6,mar,195,1,-1,0,unknown,yes,31277
36,management,single,tertiary,no,811,no,no,cellular,6,mar,229,1,-1,0,unknown,yes,31278
57,management,married,tertiary,no,256,no,no,cellular,6,mar,227,1,-1,0,unknown,yes,31279
26,student,single,unknown,no,598,no,no,cellular,6,mar,136,1,-1,0,unknown,no,31280
21,blue-collar,single,secondary,no,682,no,no,cellular,6,mar,266,1,-1,0,unknown,yes,31281
44,management,single,tertiary,no,483,no,no,cellular,6,mar,207,2,199,6,success,yes,31282
23,management,single,tertiary,no,1506,no,no,cellular,9,mar,131,4,-1,0,unknown,yes,31283
34,management,single,tertiary,no,575,no,no,cellular,9,mar,116,1,-1,0,unknown,yes,31284
26,management,single,tertiary,no,1274,yes,no,cellular,9,mar,101,1,-1,0,unknown,no,31285
79,retired,married,secondary,no,8304,no,no,telephone,9,mar,303,9,-1,0,unknown,yes,31286
32,self-employed,married,secondary,no,409,no,no,cellular,9,mar,217,2,-1,0,unknown,yes,31287
38,management,married,tertiary,no,1101,yes,no,cellular,9,mar,78,2,120,1,failure,no,31288
29,technician,married,tertiary,no,676,no,no,cellular,9,mar,93,2,224,4,failure,no,31289
28,technician,single,secondary,no,6551,no,no,cellular,10,mar,97,1,-1,0,unknown,no,31290
37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,350,2,112,3,failure,yes,31291
52,technician,married,secondary,no,0,yes,no,cellular,10,mar,164,1,-1,0,unknown,no,31292
35,management,single,tertiary,no,671,yes,no,cellular,10,mar,112,1,-1,0,unknown,yes,31293
47,management,married,tertiary,no,2351,no,no,cellular,10,mar,80,1,-1,0,unknown,yes,31294
61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes,31295
30,management,single,tertiary,no,4808,no,no,cellular,10,mar,272,1,-1,0,unknown,yes,31296
23,technician,single,secondary,no,3092,no,no,cellular,10,mar,56,2,-1,0,unknown,no,31297
34,admin.,single,secondary,no,4447,yes,no,cellular,10,mar,75,2,-1,0,unknown,no,31298
70,retired,married,secondary,no,6422,no,no,cellular,10,mar,122,1,-1,0,unknown,yes,31299
28,technician,single,tertiary,no,3623,no,no,cellular,10,mar,261,1,-1,0,unknown,yes,31300
34,management,married,tertiary,no,1674,yes,no,cellular,10,mar,113,1,210,7,failure,no,31301
52,management,married,tertiary,no,31,no,no,cellular,10,mar,135,1,-1,0,unknown,yes,31302
27,admin.,single,secondary,no,464,no,no,cellular,10,mar,103,1,-1,0,unknown,no,31303
28,management,single,secondary,no,171,no,no,cellular,10,mar,93,1,-1,0,unknown,yes,31304
19,student,single,secondary,no,1803,no,no,cellular,10,mar,59,1,-1,0,unknown,no,31305
43,technician,married,secondary,no,1358,no,no,cellular,10,mar,159,3,-1,0,unknown,yes,31306
28,student,single,tertiary,no,111,no,no,cellular,10,mar,70,2,-1,0,unknown,no,31307
30,student,single,secondary,no,685,no,no,telephone,10,mar,230,2,-1,0,unknown,no,31308
29,admin.,single,secondary,no,345,no,no,cellular,11,mar,60,3,-1,0,unknown,no,31309
57,management,married,tertiary,no,2681,no,no,cellular,11,mar,266,2,-1,0,unknown,yes,31310
24,admin.,single,tertiary,no,-61,no,no,cellular,11,mar,95,4,-1,0,unknown,yes,31311
25,management,married,tertiary,no,4461,no,no,cellular,11,mar,796,5,-1,0,unknown,yes,31312
41,technician,married,secondary,no,0,no,no,cellular,11,mar,101,1,-1,0,unknown,no,31313
52,services,married,secondary,no,2993,no,no,cellular,11,mar,96,6,-1,0,unknown,no,31314
59,unemployed,married,secondary,no,0,no,no,cellular,11,mar,74,1,-1,0,unknown,no,31315
32,management,married,tertiary,no,8929,no,no,cellular,11,mar,126,1,-1,0,unknown,yes,31316
65,housemaid,married,primary,no,715,no,no,cellular,11,mar,323,1,-1,0,unknown,yes,31317
34,admin.,divorced,secondary,no,1085,no,no,cellular,11,mar,101,7,-1,0,unknown,yes,31318
43,management,married,tertiary,no,2987,no,no,cellular,11,mar,103,3,-1,0,unknown,no,31319
44,management,married,tertiary,no,1058,no,no,cellular,11,mar,188,3,-1,0,unknown,yes,31320
50,housemaid,married,secondary,no,388,no,no,cellular,11,mar,203,2,-1,0,unknown,yes,31321
32,entrepreneur,single,tertiary,no,-34,yes,no,cellular,11,mar,101,1,-1,0,unknown,yes,31322
64,technician,married,tertiary,no,1319,no,no,cellular,12,mar,56,2,-1,0,unknown,no,31323
63,retired,divorced,primary,no,1840,no,no,cellular,12,mar,71,3,-1,0,unknown,no,31324
70,retired,married,unknown,no,1236,no,no,cellular,12,mar,58,4,-1,0,unknown,no,31325
44,management,married,tertiary,no,423,no,no,cellular,12,mar,2330,5,-1,0,unknown,yes,31326
33,technician,single,tertiary,no,258,no,no,cellular,12,mar,80,4,-1,0,unknown,yes,31327
49,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,229,1,-1,0,unknown,yes,31328
53,services,divorced,secondary,no,0,no,no,cellular,12,mar,80,2,-1,0,unknown,yes,31329
31,management,divorced,tertiary,no,71,no,no,cellular,12,mar,119,1,-1,0,unknown,yes,31330
61,admin.,married,tertiary,no,1332,no,no,cellular,12,mar,156,1,-1,0,unknown,yes,31331
37,management,single,tertiary,no,33,yes,no,cellular,12,mar,186,1,-1,0,unknown,yes,31332
64,retired,married,unknown,no,2923,no,no,cellular,12,mar,120,1,-1,0,unknown,no,31333
58,self-employed,married,tertiary,no,5810,no,no,cellular,12,mar,139,1,-1,0,unknown,yes,31334
30,management,single,tertiary,no,3473,no,no,cellular,12,mar,1209,2,-1,0,unknown,yes,31335
25,management,single,tertiary,no,1259,no,no,cellular,12,mar,85,1,-1,0,unknown,no,31336
28,blue-collar,single,secondary,no,387,yes,no,cellular,13,mar,61,11,282,1,other,no,31337
47,blue-collar,married,secondary,no,238,yes,yes,cellular,13,mar,3076,1,-1,0,unknown,yes,31338
61,management,married,tertiary,no,5157,no,no,cellular,13,mar,432,1,-1,0,unknown,no,31339
60,technician,married,secondary,no,1740,no,no,cellular,13,mar,296,2,-1,0,unknown,yes,31340
56,management,married,secondary,no,1928,no,no,cellular,16,mar,61,6,115,4,failure,no,31341
78,housemaid,married,secondary,no,499,no,no,telephone,16,mar,80,4,-1,0,unknown,no,31342
48,technician,married,secondary,no,1981,yes,no,cellular,16,mar,291,3,238,2,success,no,31343
45,technician,divorced,tertiary,no,10768,yes,no,cellular,16,mar,104,2,-1,0,unknown,no,31344
30,student,single,secondary,no,7387,no,no,cellular,16,mar,93,1,-1,0,unknown,no,31345
62,self-employed,married,tertiary,no,4886,yes,no,telephone,16,mar,44,1,-1,0,unknown,no,31346
57,blue-collar,married,primary,no,1610,no,no,telephone,16,mar,147,1,-1,0,unknown,no,31347
28,student,single,secondary,no,459,no,no,cellular,16,mar,83,13,-1,0,unknown,no,31348
36,entrepreneur,divorced,tertiary,no,3407,no,no,cellular,16,mar,392,4,-1,0,unknown,yes,31349
68,retired,single,unknown,no,518,no,no,cellular,17,mar,74,1,-1,0,unknown,no,31350
30,management,married,tertiary,no,739,no,no,cellular,17,mar,163,2,-1,0,unknown,no,31351
37,services,single,secondary,no,1045,no,no,cellular,17,mar,406,2,41,1,failure,yes,31352
43,admin.,married,secondary,no,132,no,no,cellular,17,mar,220,1,-1,0,unknown,yes,31353
22,student,single,secondary,no,2139,no,no,cellular,17,mar,133,8,-1,0,unknown,no,31354
46,admin.,married,secondary,no,974,no,no,cellular,17,mar,178,1,-1,0,unknown,yes,31355
37,admin.,single,tertiary,no,1000,yes,no,cellular,17,mar,195,1,-1,0,unknown,yes,31356
31,management,single,tertiary,no,115,no,no,cellular,17,mar,187,1,-1,0,unknown,yes,31357
44,management,married,tertiary,no,3665,no,no,cellular,17,mar,325,1,-1,0,unknown,no,31358
31,technician,married,secondary,no,180,no,no,cellular,17,mar,299,2,-1,0,unknown,yes,31359
30,management,single,tertiary,no,201,yes,no,cellular,17,mar,325,2,-1,0,unknown,yes,31360
26,self-employed,single,tertiary,no,657,no,yes,cellular,17,mar,159,2,-1,0,unknown,no,31361
29,admin.,single,tertiary,no,261,no,no,cellular,17,mar,136,19,-1,0,unknown,no,31362
27,student,single,secondary,no,672,no,no,cellular,18,mar,236,2,-1,0,unknown,no,31363
33,technician,single,tertiary,no,154,no,no,cellular,18,mar,159,2,-1,0,unknown,no,31364
30,management,married,tertiary,no,8089,yes,no,cellular,18,mar,232,2,294,2,failure,yes,31365
83,retired,married,secondary,no,0,no,no,cellular,18,mar,140,10,-1,0,unknown,no,31366
32,admin.,single,tertiary,no,8866,no,no,cellular,18,mar,278,2,-1,0,unknown,yes,31367
35,admin.,married,secondary,no,2,yes,no,cellular,18,mar,194,1,-1,0,unknown,yes,31368
59,technician,married,secondary,no,259,no,no,cellular,18,mar,224,1,-1,0,unknown,yes,31369
33,housemaid,single,tertiary,no,1107,yes,no,cellular,18,mar,201,1,-1,0,unknown,yes,31370
41,services,single,secondary,no,-675,yes,yes,cellular,18,mar,147,4,-1,0,unknown,yes,31371
59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,203,4,121,2,failure,yes,31372
37,management,single,tertiary,no,1730,no,no,cellular,19,mar,167,1,-1,0,unknown,yes,31373
55,admin.,married,secondary,no,9329,no,no,cellular,19,mar,181,1,-1,0,unknown,no,31374
31,services,married,secondary,no,447,no,no,cellular,19,mar,220,3,-1,0,unknown,yes,31375
28,student,single,secondary,no,5916,no,no,cellular,20,mar,93,5,-1,0,unknown,no,31376
24,admin.,single,secondary,no,493,no,no,cellular,23,mar,47,2,-1,0,unknown,no,31377
32,management,married,tertiary,no,376,yes,no,cellular,23,mar,248,4,-1,0,unknown,yes,31378
26,management,single,tertiary,no,2786,no,no,cellular,23,mar,415,1,-1,0,unknown,yes,31379
46,management,single,tertiary,no,6651,no,no,cellular,23,mar,233,1,-1,0,unknown,no,31380
53,technician,married,secondary,no,10185,no,no,cellular,23,mar,115,1,-1,0,unknown,yes,31381
30,management,single,tertiary,no,2,no,no,cellular,23,mar,269,1,-1,0,unknown,no,31382
37,admin.,single,secondary,no,127,no,no,cellular,23,mar,83,4,-1,0,unknown,no,31383
73,retired,married,tertiary,no,448,no,no,cellular,24,mar,136,1,-1,0,unknown,yes,31384
57,retired,married,tertiary,no,1292,no,no,cellular,24,mar,89,1,-1,0,unknown,no,31385
41,management,single,tertiary,no,120,no,yes,cellular,24,mar,81,1,49,3,other,no,31386
34,unemployed,married,secondary,no,978,no,no,cellular,24,mar,132,1,-1,0,unknown,yes,31387
49,unemployed,married,tertiary,no,377,no,no,cellular,24,mar,74,2,-1,0,unknown,no,31388
41,admin.,married,secondary,no,158,yes,no,cellular,24,mar,115,2,-1,0,unknown,no,31389
58,management,married,secondary,no,111,no,no,telephone,24,mar,58,2,-1,0,unknown,no,31390
26,management,single,tertiary,no,15,no,no,cellular,24,mar,116,2,-1,0,unknown,no,31391
53,management,divorced,tertiary,no,2245,no,no,cellular,24,mar,125,2,-1,0,unknown,no,31392
46,management,divorced,tertiary,no,-130,yes,no,cellular,24,mar,144,2,-1,0,unknown,yes,31393
76,retired,divorced,primary,no,3049,no,no,cellular,24,mar,170,3,-1,0,unknown,yes,31394
46,management,married,tertiary,no,11385,no,no,cellular,24,mar,269,3,-1,0,unknown,yes,31395
83,retired,divorced,primary,no,46,no,no,cellular,25,mar,115,1,-1,0,unknown,yes,31396
40,management,married,tertiary,no,0,yes,no,cellular,25,mar,506,2,-1,0,unknown,yes,31397
26,admin.,single,tertiary,no,689,no,no,cellular,25,mar,78,1,-1,0,unknown,no,31398
23,student,single,secondary,no,4126,no,no,cellular,25,mar,96,2,-1,0,unknown,yes,31399
34,management,single,tertiary,no,212,no,no,cellular,25,mar,278,8,-1,0,unknown,yes,31400
24,student,single,secondary,no,1250,no,no,cellular,25,mar,411,2,-1,0,unknown,yes,31401
41,management,divorced,tertiary,no,25,yes,yes,cellular,26,mar,117,2,-1,0,unknown,yes,31402
39,management,married,secondary,no,2981,no,no,cellular,26,mar,200,1,-1,0,unknown,yes,31403
38,admin.,married,secondary,no,6706,no,no,cellular,26,mar,143,2,-1,0,unknown,no,31404
48,admin.,divorced,secondary,no,0,yes,yes,cellular,26,mar,94,1,-1,0,unknown,no,31405
21,admin.,single,tertiary,no,242,no,yes,cellular,26,mar,131,4,-1,0,unknown,no,31406
37,blue-collar,married,primary,no,623,no,no,cellular,26,mar,267,2,-1,0,unknown,no,31407
28,admin.,single,secondary,no,1277,no,no,cellular,26,mar,475,1,-1,0,unknown,yes,31408
40,blue-collar,married,secondary,no,5,no,no,cellular,26,mar,86,2,-1,0,unknown,no,31409
55,self-employed,married,primary,no,325,no,no,cellular,26,mar,439,4,-1,0,unknown,no,31410
43,management,married,secondary,no,3301,yes,yes,cellular,26,mar,278,2,-1,0,unknown,no,31411
57,housemaid,married,primary,no,571,no,no,cellular,26,mar,181,2,-1,0,unknown,no,31412
29,blue-collar,married,primary,no,201,yes,no,cellular,27,mar,101,12,-1,0,unknown,no,31413
34,technician,married,secondary,no,390,yes,no,cellular,27,mar,95,2,231,2,failure,yes,31414
77,retired,married,secondary,no,9601,no,no,telephone,27,mar,515,1,-1,0,unknown,yes,31415
36,management,married,secondary,no,565,no,no,cellular,27,mar,300,1,-1,0,unknown,yes,31416
58,management,married,tertiary,no,1384,yes,no,cellular,27,mar,342,1,-1,0,unknown,yes,31417
45,management,married,unknown,no,2466,no,no,telephone,27,mar,124,1,-1,0,unknown,no,31418
32,self-employed,single,tertiary,no,658,yes,no,cellular,27,mar,283,1,-1,0,unknown,yes,31419
38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure,yes,31420
47,management,married,tertiary,no,649,yes,no,cellular,27,mar,78,2,-1,0,unknown,no,31421
46,admin.,married,secondary,no,70,yes,no,cellular,27,mar,229,2,-1,0,unknown,yes,31422
57,management,divorced,unknown,no,0,no,no,cellular,27,mar,102,1,-1,0,unknown,no,31423
35,technician,married,tertiary,no,122,no,no,cellular,27,mar,277,1,-1,0,unknown,no,31424
50,services,married,secondary,no,0,yes,no,cellular,27,mar,689,2,-1,0,unknown,no,31425
27,student,single,secondary,no,213,no,no,cellular,27,mar,378,1,-1,0,unknown,yes,31426
33,management,single,tertiary,no,215,yes,no,cellular,27,mar,101,1,-1,0,unknown,no,31427
57,technician,married,secondary,no,3858,no,no,cellular,27,mar,558,1,-1,0,unknown,no,31428
69,retired,married,unknown,no,647,no,no,telephone,27,mar,199,1,-1,0,unknown,no,31429
46,admin.,married,secondary,no,-522,yes,no,cellular,27,mar,243,3,239,13,other,yes,31430
32,technician,single,secondary,no,234,no,no,cellular,27,mar,166,2,-1,0,unknown,no,31431
59,retired,married,tertiary,no,9676,no,no,telephone,27,mar,234,2,-1,0,unknown,yes,31432
19,student,single,primary,no,134,no,no,cellular,27,mar,271,2,-1,0,unknown,yes,31433
